tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetCreated,userScreen,userName,userLocation,cause
1379140285368795136,"Noah Green, the man who allegedly rammed a car into a barrier at the #USCapitol, may have been suffering from drugs… https://t.co/NZ6fp1AsfI",14,40,2021-04-05 18:34:01,EpochTimes,The Epoch Times,"New York, USA",mental health
1377637124418236427,"In case you’re wondering what causes so many mass shootings in America, it’s not “the internet,” or “mental illness… https://t.co/oacER2fFRW",1218,6117,2021-04-01 15:01:00,TheDailyShow,The Daily Show,,mental health
1378981712915496960,Are you a Women struggling to cope? Looking for other Women living with Mental Illness? Join the Women’s Depression… https://t.co/iBrGJOJp9g,9,12,2021-04-05 08:03:55,TheSADAG,SADAG,South Africa,mental health
1377352080357163008,"The NRA reminds you we've got a mental illness problem, not an AR-15 problem.

Oh, and the mentally ill should tota… https://t.co/lTqfeaTf9X",379,2120,2021-03-31 20:08:20,JohnFugelsang,John Fugelsang,"NYC, LA & The Beautiful South",mental health
1377617168997683209,"To my friends struggling w/ mental health issues, if you haven’t heard it in a while, I want you to know that I thi… https://t.co/O8TUzEUROx",517,3759,2021-04-01 13:41:42,AllieWrestling,The Bunny 🐇,"Toronto, Ontario, Canada",mental health
1376589185973358600,BREAKING: The SIU has ruled there will be no criminal charges against officers involved in the 2019 death of a youn… https://t.co/C6tkfLwIoy,198,163,2021-03-29 17:36:52,CBCToronto,CBC Toronto,Toronto,mental health
1377470781156904964,A Palestinian man who suffered from mental illness was shot five times by Israeli police after his mother called fo… https://t.co/anOo0Or8MG,109,211,2021-04-01 04:00:01,ajplus,AJ+,,mental health
1376986898086912000,"Last year, @Zendaya made history as the youngest actress ever to win the #Emmy for Lead Actress in a Drama Series.… https://t.co/apfOeaNwQM",104,820,2021-03-30 19:57:14,TelevisionAcad,Television Academy,"Los Angeles, CA",mental health
1377372631687520258,"In New York, people are locked in solitary confinement for weeks, months, years—even decades. They're disproportion… https://t.co/rflX5ToxSC",84,769,2021-03-31 21:30:00,tmorello,Tom Morello,Union Town,mental health
1377430802028367872,"I’ve tried to learn from my past. I’ve finally gotten my mental illness under control a little - I just , this all… https://t.co/tZPRNTssJU",189,11417,2021-04-01 01:21:09,trishapaytas,Trisha Paytas,Hollywoodland,mental health
1377016480739495948,There's no law against me making fun of someone's terminal illness. The fact that everyone would think I'm a piece… https://t.co/Hd3vrdENZM,79,918,2021-03-30 21:54:47,Femi_Sorry,Femi😷,"Solihull, England",mental health
1376594819615703041,Even before #COVID19 we were struggling w/staggering rates of mental illness. @CDCMMWR reports rises in symptoms of… https://t.co/p3mjHhcXBh,47,144,2021-03-29 17:59:15,Surgeon_General,"Dr. Vivek Murthy, 21st U.S. Surgeon General","Washington, DC",mental health
1376830095038541826,Today is #WorldBipolarDay! The biggest mountain to climb is to make the world to see that mental health is as impor… https://t.co/XTKdJyWPtd,46,63,2021-03-30 09:34:09,MOH_Kenya,Ministry of Health,"Nairobi, Kenya",mental health
1376785419065495552,"1️⃣ in 1️⃣0️⃣0️⃣ of us are affected by bipolar disorder, yet it remains a widely stigmatised and misunderstood cond… https://t.co/6qQtyICpcV",124,150,2021-03-30 06:36:37,Rethink_,Rethink Mental Illness,England,mental health
1376901321534681091,"Rumbi 1;
Today is World Bipolar Day.

Bipolar is a mental illness disorder which many in Zimbabwe struggle with, bu… https://t.co/PQeEhfnmeU",35,138,2021-03-30 14:17:11,daddyhope,Hopewell Chin’ono Today,World Citizen🇿🇼,mental health
1377375557394915332,Healthcare workers' #superhero powers don't include cloning. #Ottawa hospitals are full. If the current #COVID19 re… https://t.co/wDnBoIR3ig,41,138,2021-03-31 21:41:37,AlexMunter,Alex Munter,"Ottawa, Canada",mental health
1376537816306487296,"Chronic illnesses such as cancer, heart disease, or diabetes may make you more likely to have or develop a mental h… https://t.co/0pxH7uiice",41,75,2021-03-29 14:12:44,NIMHgov,Mental Health NIMH,"Maryland, U.S.A.",mental health
1379270884221943808,"Sad beyond words. Professional sports need to do more, need to step up to help their former stars.… https://t.co/nEgKtHjUOg",22,128,2021-04-06 03:12:59,gehrig38,Curt Schilling,"Medfield, Mass",mental health
1378696351249207301,"I can do this all day...

Let y’all tell it, CTE makes me dumb, but if I can research easily found truths, then How… https://t.co/0Bjjsd7J1a",25,134,2021-04-04 13:09:59,2LarryJohnson7,Larry Johnson,"Florida, USA",mental health
1379028942036725772,"ERP rates to go up by $1 at certain stretches of CTE, AYE from April 12 during peak hours https://t.co/Kdcrzsc8EU",10,3,2021-04-05 11:11:35,straits_times,The Straits Times,Singapore,mental health
1376920410671943684,CTE co-founder Kinky B says Jeezy “lost all his street credibility” after making up with Gucci Mane at #Verzuz batt… https://t.co/1htGl7FN3b,25,155,2021-03-30 15:33:02,Complex,Complex,New York,mental health
1377327981761298438,Tommy McDonald passed away in 2018 at the age of 84. The news delivered this week by Boston University’s Chronic Tr… https://t.co/VwYHKa6WtC,37,119,2021-03-31 18:32:35,PhillyInquirer,The Philadelphia Inquirer,"Philadelphia, PA",mental health
1379219891740348416,Eating disorders and depression are very common in the music industry and it’s cuz nobody cares about the artist’s… https://t.co/efDD6gXJEF,2115,13091,2021-04-05 23:50:21,planetjedward,JEDWARD,Location : Your heart,mental health
1379230375898189828,"We’re not at the mercy of fear, depression, addictions. We have the cure. The Most High God is breathing in our dir… https://t.co/LW1xuiHERA",863,4523,2021-04-06 00:32:01,JoelOsteen,Joel Osteen,,mental health
1379095742082641921,"America is strongest when we engage with the world.

When I was born, the US was still recovering from the Depressi… https://t.co/GM1yF3bx6y",138,838,2021-04-05 15:37:01,SecYellen,Secretary Janet Yellen,,mental health
1379049548685975555,"It's no surprise that the pandemic has led to a surge of hobbies. What's interesting, some experts say, is that the… https://t.co/KnWwX1WVVr",83,318,2021-04-05 12:33:28,CNN,CNN,,mental health
1378973177729200131,This Syrian mother continues to suffer from depression and panic attacks after losing her lower leg to an explosion… https://t.co/8b6PxbNUS8,70,258,2021-04-05 07:30:00,ajplus,AJ+,,mental health
1379110592955494402,"“nightmare of public intoxication feared by opponents has failed to materialize..psilocybin..to treat anxiety, depr… https://t.co/fGzkP2kAxk",97,1009,2021-04-05 16:36:02,JohnFetterman,John Fetterman,"Braddock, PA",mental health
1378923349074571269,"How having both depression and anxiety physically changes your brain, writes @brtherapist https://t.co/cNu70jajHk",83,279,2021-04-05 04:12:00,PsychToday,Psychology Today,"New York, NY",mental health
1378760450679144449,One of the most under-emphasized findings of the Oregon Medicaid Experiment was that it found a causal link between… https://t.co/aNdhNUZ8bu,139,368,2021-04-04 17:24:42,awgaffney,Adam W Gaffney,"Boston, MA",mental health
1379096870853750784,Our nation rose to the challenge of the Great Depression by mobilizing the Civilian Conservation Corps to build inf… https://t.co/WDKJq4YPaA,42,132,2021-04-05 15:41:31,ChrisCoons,Senator Chris Coons,"Wilmington, DE",mental health
1378851253845905409,"In 1998, Andrew Solomon wrote about how he learned to address the practicalities of his struggle with depression: “… https://t.co/0kXxM79pgQ",42,200,2021-04-04 23:25:31,NewYorker,The New Yorker,"New York, NY",mental health
1378583778168279042,"According to a study in England, frontline workers have had “significantly higher prevalence estimates of depressio… https://t.co/VWnc8xPI0p",87,201,2021-04-04 05:42:40,TheEconomist,The Economist,London,mental health
1379056241243217924,It’s okay to ask for help! It took me years to be comfortable enough to admit this to the world. I wish I did it so… https://t.co/wIt47yvz7b,68,570,2021-04-05 13:00:04,JayGlazer,Jay Glazer,"ÜT: 34.072426,-118.400527",mental health
1379173943907659785,"""The Depression laid bare the vulnerability of middle class people and urban professionals who thought they were im… https://t.co/pulC1yd4gS",64,180,2021-04-05 20:47:46,ThePlumLineGS,Greg Sargent,,mental health
1379109074613116932,"On #ThisDayInHistory in 1933, President Franklin D. Roosevelt established the Civilian Conservation Corps (CCC), a… https://t.co/pmfuCtrZMh",45,145,2021-04-05 16:30:00,HISTORY,HISTORY,New York City,mental health
1379148253514641418,"You were not born for failure, you were not born for depression and defeat. You are a child of God who was born to… https://t.co/IX3vUunqVQ",54,355,2021-04-05 19:05:41,Jentezen,Jentezen Franklin,"Gainesville, GA",mental health
1378479680869765122,The #ChauvinTrial has profound psychological consequences for Black Americans! Viewing racial trauma can create sec… https://t.co/xN25l2BESF,171,688,2021-04-03 22:49:01,AttorneyCrump,Ben Crump,"Tallahassee, FL",mental health
1377898897977208832,sometimes i'm like maybe i don't have depression anymore and then i do,2420,9458,2021-04-02 08:21:12,sosadtoday,so sad today,s†ärbucks,mental health
1377525137734569986,"NEW—Pregnancy outcomes worsened during the #COVID19 pandemic worldwide, with an increase in maternal deaths, stillb… https://t.co/b09VfcGevV",295,381,2021-04-01 07:36:00,TheLancet,The Lancet,"London, New York, Beijing",mental health
1376700706254622724,White House aides are comparing the scope of Biden's policy ambitions to FDR's after the Great Depression. https://t.co/klWsTaS6oE,424,2152,2021-03-30 01:00:00,kylegriffin1,Kyle Griffin,"Manhattan, NY",mental health
1377569462749175809,"#LongCovid minimisers, it's time to stop the damaging narrative and listen. It's not lockdown depression. It's not… https://t.co/vpNAky2aWF",524,1393,2021-04-01 10:32:08,Dr2NisreenAlwan,Dr Nisreen Alwan 🌻,"Hampshire, UK",mental health
1376727134811607045,"I pray an end to all depression, sadness, grief &amp; confusion in your life in the name of Jesus! It is a new day- AMEN.",625,5858,2021-03-30 02:45:01,Paula_White,Paula White-Cain,"Orlando, FL",mental health
1376903542976479234,"People who have mild-to-moderate depression tend to have more realistic perceptions of their abilities, limitations… https://t.co/9nopU1fCyV",461,3296,2021-03-30 14:26:00,UberFacts,UberFacts,🌎,mental health
1377457589936603137,Today marks the 104th year of the US Virgin Islands transfer from Danish rule to a possession of the United States… https://t.co/ZSM7Wdp7LF,523,2545,2021-04-01 03:07:36,StaceyPlaskett,Rep. Stacey Plaskett,"U.S. Virgin Is. | Wash., DC",mental health
1377149923561332741,"You can be driven, motivated, passionate and have depression. You can be bubbly, vibrant and extroverted and have a… https://t.co/rIKgxK3Kuh",527,1325,2021-03-31 06:45:02,YoungMindsUK,YoungMinds,London,mental health
1377893826027778051,"The only guy who got a bad deal in the Good Friday saga was Judas. The guy plunged into depression, ended up commit… https://t.co/v98OjY1sXr",352,1081,2021-04-02 08:01:02,LekeAlder,Leke Alder,,mental health
1376915084904108032,Hemingway: Democrats Haven’t Gained So Much From A Crisis Since The Great Depression https://t.co/vnMtoBn0Jn,193,696,2021-03-30 15:11:52,MZHemingway,Mollie,Justice on Trial: The Kavanaugh Confirmation and the Future of the Supreme Court,mental health
1376384836299067394,"Cancer treatments: cancelled, let them suffer or die
Heart treatments, surgeries: cancelled, same.....
Suicide Rate… https://t.co/m4HuHY895u",363,1007,2021-03-29 04:04:51,GillianMcKeith,Gillian McKeith,,mental health
1378501849871974401,"I used to be positive there must be something “much worse” wrong with me than depression, because it’s not often ta… https://t.co/vkwrHGxOuH",52,960,2021-04-04 00:17:06,taylorndean,taylor nicole dean,,mental health
1378474492268191744,"Every person sick with sars-cov-2 is a tragedy, but every child losing grade levels, a victim of unreported abuse,… https://t.co/ZDGIm9aUgZ",171,756,2021-04-03 22:28:24,VPrasadMDMPH,Vinay Prasad MD MPH,"San Francisco, Ca",mental health
1378529527341543427,"Dropping out of undergrad, getting depression, moving to la, hanging out with druggies, moving back home, applying… https://t.co/bE0dl3JELK",35,1241,2021-04-04 02:07:05,jeremyoharris,MOST TONY NOMINATED ONEHIT WONDER Jeremy O. Harris,"London, England",mental health
1379010915018792971,Pandemic burnout and pandemic anxiety are real - both affect students and teachers. #AcademicBreakNow,1259,3233,2021-04-05 09:59:57,mentalhealthph,MentalHealthPH,Republic of the Philippines,mental health
1379084731292209157,"I’ve had dreams of this Jack... Game tied.. 4 seconds left on the clock..

Kickoff thru the uprights would win it.… https://t.co/eSf1JKwlzI",292,5287,2021-04-05 14:53:16,PatMcAfeeShow,Pat McAfee,Indianapolis,mental health
1379100064769929219,"I’ll leave you with one more thought this morning. 

When you live in the future, in other words, when you imagine… https://t.co/6FlCdMgg2L",413,3314,2021-04-05 15:54:12,JimBelushi,Jim Belushi,,mental health
1379247751251234818,Baylor’s defense intensity gives me anxiety 😧 (via @CBSSports) https://t.co/tC0VoPNCZ9,95,912,2021-04-06 01:41:03,overtime,Overtime,,mental health
1378770653956947974,once again starting to feel the anxiety &amp; fomo of watching people bend/generously interpret the rules and have a bl… https://t.co/mTatdOQo7B,79,1012,2021-04-04 18:05:14,lexcanroar,lex croucher 💀 pre-order REPUTATION,"London, England",mental health
1378962917505130497,"For the exact number, Harry Roque was tested at least 35 times. It is so easy for him to get tested (and, as per hi… https://t.co/LhwMc9va6U",68,351,2021-04-05 06:49:14,pmjamilla,Philip Jamilla,Manila,mental health
1378893934475280384,"If you don't remember how to have an actual social life or how to hold even a short conversation, you're not alone.… https://t.co/YZdYUfpc2J",189,1201,2021-04-05 02:15:07,NPR,NPR,,mental health
1379012535857332224,It feels like things are beginning to shift: We can almost hear the backyard barbecues; the cubicle-to-cubicle chat… https://t.co/zt4IAQ0JDr,101,552,2021-04-05 10:06:24,NPR,NPR,,mental health
1379014454973759489,"From anxiety over catching the coronavirus to fears of losing flexibility gained while working from home, many work… https://t.co/iwbvI3lowd",87,338,2021-04-05 10:14:01,NBCNews,NBC News,"New York, NY",mental health
1379110592955494402,"“nightmare of public intoxication feared by opponents has failed to materialize..psilocybin..to treat anxiety, depr… https://t.co/fGzkP2kAxk",97,1009,2021-04-05 16:36:02,JohnFetterman,John Fetterman,"Braddock, PA",mental health
1379026282462199809,"There’s now mounting anxiety in parts of South America that P.1 could quickly become the dominant variant, transpor… https://t.co/3Szu3Gf9rr",75,210,2021-04-05 11:01:01,terrence_mccoy,Terrence McCoy,"Rio de Janeiro, Brazil",mental health
1378788709957566465,"The best way
to grasp who YOU really are
is to imagine yourself as the ocean
and all the stress, anxiety and fear a… https://t.co/AMhRMgXWAt",70,270,2021-04-04 19:16:59,MyPowertalk,Gordana Biernat,Sweden,mental health
1378923349074571269,"How having both depression and anxiety physically changes your brain, writes @brtherapist https://t.co/cNu70jajHk",83,279,2021-04-05 04:12:00,PsychToday,Psychology Today,"New York, NY",mental health
1378884699779702789,The thing that’s kind of hard to express is the degree to which being vaccinated lifts a veil of low-level dread &amp;… https://t.co/nSJ1SrXDHc,69,540,2021-04-05 01:38:25,PamKeithFL,"Pam Keith, Esq.",Fort Pierce FL-18,mental health
1378781797492867077,My daughter is so relieved her parents have been vaccinated. I think ppl underestimate how much anxiety there is fo… https://t.co/f2em3lztQb,65,731,2021-04-04 18:49:31,nberlat,Noah Berlatsky,"Chicago, IL",mental health
1378711859717636097,Imagining how my social anxiety verging on paranoia would’ve dealt with attending a dinner party where the host ope… https://t.co/LqqfqUyxWZ,99,1076,2021-04-04 14:11:37,danielleiat,danielle tcholakian,danielletcholakian.com,mental health
1378583778168279042,"According to a study in England, frontline workers have had “significantly higher prevalence estimates of depressio… https://t.co/VWnc8xPI0p",87,201,2021-04-04 05:42:40,TheEconomist,The Economist,London,mental health
1378754354086297607,How to Combat the Anxiety of Re-Entering Society by Wearing a Thundershirt Under All of Your Clothes:… https://t.co/odVHum9y8L,45,440,2021-04-04 17:00:28,Reductress,Reductress,New York,mental health
1378733100511993859,"Craft can alleviate the symptoms of anxiety, depression, loneliness and even dementia, according to research. Here… https://t.co/huVgKCkFen",42,116,2021-04-04 15:36:01,CraftsCouncilUK,Crafts Council UK,UK,mental health
1378736659311644677,"Anxiety, depression, isolation: Bay Area students struggle amid spiking mental health crisis https://t.co/8m7IeNtOlA via @sfchronicle",41,110,2021-04-04 15:50:09,jilltucker,Jill Tucker,San Francisco,mental health
1378692918479884289,"Just thinking about weddings gives me anxiety. You must host AND perform? Plz man. 

Me waiting for my fiancé at th… https://t.co/gGHnDWaOJq",48,354,2021-04-04 12:56:21,Sibu_MpanzaSA,YizoYizo,"Johannesburg, South Africa",mental health
1378760453413822465,A recent paper examining studies on the *causal* linkage between poverty and depression / anxiety finds that it doe… https://t.co/Xbj9WksplE,34,108,2021-04-04 17:24:42,awgaffney,Adam W Gaffney,"Boston, MA",mental health
1378710965076774913,"This time last year, I was on lock-down w/my parents, watching the news about COVID getting worse by the day.

My f… https://t.co/CaSm6rQdzi",25,122,2021-04-04 14:08:03,PamKeithFL,"Pam Keith, Esq.",Fort Pierce FL-18,mental health
1378726655817056258,"Meditation could retune our brains and help us cope with the long-term effects of the pandemic, says neurologist St… https://t.co/p4WGjGBLbv",54,205,2021-04-04 15:10:24,newscientist,New Scientist,Worldwide,mental health
1376622408782639105,i’ll be honest all this backlash is putting an emotional toll on me. i try to cover it with humor but it’s getting… https://t.co/i8BslvmgKp,11434,278309,2021-03-29 19:48:53,LilNasX,nope 🏹,la,mental health
1378720261357375492,"VIDEO: An equine therapy program in San Jose, Costa Rica, helps people battling diverse health problems including c… https://t.co/LWHs1JqA5h",27,71,2021-04-04 14:45:00,AFP,AFP News Agency,France,mental health
1378763801558839297,"Just shy of one year into the pandemic, a national survey of Canadians suggested that more than half of all respond… https://t.co/APEIQJaMml",24,32,2021-04-04 17:38:01,CBC,CBC,Canada,mental health
1378511264964435968,i literally get anxiety from imaginary scenarios i made up in my head that will never happen.,682,5932,2021-04-04 00:54:31,KevinLangue,Kévin Axel,bub nation,mental health
1378697669141487623,Anxiety is incredibly different for everyone. https://t.co/jvuYcYLRLL,15,134,2021-04-04 13:15:13,BuzzFeed,BuzzFeed,New York,mental health
1378723635729367043,Can someone explain how you can wake up with anxiety? Like wth i just rested for 8 hours and didnt even start my day ????????,22,258,2021-04-04 14:58:24,andrewmatarazzo,Andrew Matarazzo,Los Angeles,mental health
1378737515356651524,I get that @washingtonpost is trying to show Biden's proposal for $400 billion in home-and-community-based services… https://t.co/H9I7omMtwW,61,159,2021-04-04 15:53:34,EricMGarcia,Eric Michael Garcia,"Washington, DC",Disability rights
1379175265260204032,"Today is the 44th anniversary of the beginning of the 504 sit-in – the longest civil rights, non-violent occupation… https://t.co/NTQOnnxnAZ",14,24,2021-04-05 20:53:01,civilrightsorg,The Leadership Conference,"Washington, DC",Disability rights
1378580404660211715,The ruling says the woman claimed the mask order is “pointless” and masks make breathing difficult and cause anxiet… https://t.co/W6ryZLappv,22,98,2021-04-04 05:29:15,globalnews,Globalnews.ca,,Disability rights
1378323016988422144,"Kristen Clarke, Biden’s historic nominee to lead the Civil Righrs Division at the Justice Department, brings expert… https://t.co/GTOJw2FImF",211,620,2021-04-03 12:26:29,LawyersComm,Lawyers' Committee ☎️866-OUR-VOTE,"Washington, DC",Disability rights
1378102038173732870,Disability rights are civil and human rights.,215,659,2021-04-02 21:48:24,civilrightsorg,The Leadership Conference,"Washington, DC",Disability rights
1377667361864613889,The B.C. Human Rights Tribunal has made it clear that anyone thinking of filing a complaint because they were told… https://t.co/SHtCj8aso2,78,452,2021-04-01 17:01:09,CBCNews,CBC News,Canada,Disability rights
1376545464145829889,I have a story out in @nytimes today! I spent the last few months reporting &amp; writing about the legacy of Kitty Con… https://t.co/Zba797miQI,150,382,2021-03-29 14:43:08,wendyluwrites,Wendy Lu,"New York, NY",Disability rights
1376885844745805828,I deeply appreciate @nytimes writing meaningful obituaries of leaders of the disability rights movement who have pa… https://t.co/S3yhrABtAd,46,269,2021-03-30 13:15:41,judithheumann,Judy Heumann,"Washington, DC",Disability rights
1376991402337386508,“Things that happened in my life determined the fact that I would be an activist. So many choices in my life had be… https://t.co/M2fxt88Zkc,41,215,2021-03-30 20:15:08,nytimes,The New York Times,New York City,Disability rights
1377656692427554819,The BC Human Rights Tribunal says anyone denied service for refusing to wear a mask must prove they have a disabili… https://t.co/vcDmR6WOyf,37,118,2021-04-01 16:18:45,SoniaSAslam,Sonia Aslam,,Disability rights
1377670505440894977,A decision by the British Columbia Human Rights Tribunal says anyone denied service for refusing to wear a mask mus… https://t.co/4yS0zOZH5k,32,181,2021-04-01 17:13:39,GlobalBC,Global BC,"Vancouver, BC, Canada",Disability rights
1377319890500063257,"Today at 3:00pm ET- Nominated this year by @TheAcademy, @CripCampFilm follows the birth of the disability rights mo… https://t.co/2a9ziXgp8F",16,62,2021-03-31 18:00:25,postlive,Washington Post Live,"Washington, D.C.",Disability rights
1377612465584934912,"Human rights tribunal puts anti-maskers on notice, saying complaints require proof of disability 

https://t.co/Ai6nAzvXwX",18,39,2021-04-01 13:23:01,cbcnewsbc,CBC British Columbia,"Vancouver, British Columbia",Disability rights
1376442773436502016,We are hosting an information webinar to update you on the UN Convention on the Rights of Persons with Disability (… https://t.co/Nrw6ndKxaB,17,23,2021-03-29 07:55:04,MHReform,Mental Health Reform,Ireland,Disability rights
1378737515356651524,I get that @washingtonpost is trying to show Biden's proposal for $400 billion in home-and-community-based services… https://t.co/H9I7omMtwW,61,159,2021-04-04 15:53:34,EricMGarcia,Eric Michael Garcia,"Washington, DC",Disability rights
1379175265260204032,"Today is the 44th anniversary of the beginning of the 504 sit-in – the longest civil rights, non-violent occupation… https://t.co/NTQOnnxnAZ",14,24,2021-04-05 20:53:01,civilrightsorg,The Leadership Conference,"Washington, DC",Disability rights
1378580404660211715,The ruling says the woman claimed the mask order is “pointless” and masks make breathing difficult and cause anxiet… https://t.co/W6ryZLappv,22,98,2021-04-04 05:29:15,globalnews,Globalnews.ca,,Disability rights
1378323016988422144,"Kristen Clarke, Biden’s historic nominee to lead the Civil Righrs Division at the Justice Department, brings expert… https://t.co/GTOJw2FImF",211,620,2021-04-03 12:26:29,LawyersComm,Lawyers' Committee ☎️866-OUR-VOTE,"Washington, DC",Disability rights
1378102038173732870,Disability rights are civil and human rights.,215,659,2021-04-02 21:48:24,civilrightsorg,The Leadership Conference,"Washington, DC",Disability rights
1377667361864613889,The B.C. Human Rights Tribunal has made it clear that anyone thinking of filing a complaint because they were told… https://t.co/SHtCj8aso2,78,452,2021-04-01 17:01:09,CBCNews,CBC News,Canada,Disability rights
1376545464145829889,I have a story out in @nytimes today! I spent the last few months reporting &amp; writing about the legacy of Kitty Con… https://t.co/Zba797miQI,150,382,2021-03-29 14:43:08,wendyluwrites,Wendy Lu,"New York, NY",Disability rights
1376885844745805828,I deeply appreciate @nytimes writing meaningful obituaries of leaders of the disability rights movement who have pa… https://t.co/S3yhrABtAd,46,269,2021-03-30 13:15:41,judithheumann,Judy Heumann,"Washington, DC",Disability rights
1376991402337386508,“Things that happened in my life determined the fact that I would be an activist. So many choices in my life had be… https://t.co/M2fxt88Zkc,41,215,2021-03-30 20:15:08,nytimes,The New York Times,New York City,Disability rights
1377656692427554819,The BC Human Rights Tribunal says anyone denied service for refusing to wear a mask must prove they have a disabili… https://t.co/vcDmR6WOyf,37,118,2021-04-01 16:18:45,SoniaSAslam,Sonia Aslam,,Disability rights
1377670505440894977,A decision by the British Columbia Human Rights Tribunal says anyone denied service for refusing to wear a mask mus… https://t.co/4yS0zOZH5k,32,181,2021-04-01 17:13:39,GlobalBC,Global BC,"Vancouver, BC, Canada",Disability rights
1377319890500063257,"Today at 3:00pm ET- Nominated this year by @TheAcademy, @CripCampFilm follows the birth of the disability rights mo… https://t.co/2a9ziXgp8F",16,62,2021-03-31 18:00:25,postlive,Washington Post Live,"Washington, D.C.",Disability rights
1377612465584934912,"Human rights tribunal puts anti-maskers on notice, saying complaints require proof of disability 

https://t.co/Ai6nAzvXwX",18,39,2021-04-01 13:23:01,cbcnewsbc,CBC British Columbia,"Vancouver, British Columbia",Disability rights
1376442773436502016,We are hosting an information webinar to update you on the UN Convention on the Rights of Persons with Disability (… https://t.co/Nrw6ndKxaB,17,23,2021-03-29 07:55:04,MHReform,Mental Health Reform,Ireland,Disability rights
1378737515356651524,I get that @washingtonpost is trying to show Biden's proposal for $400 billion in home-and-community-based services… https://t.co/H9I7omMtwW,61,159,2021-04-04 15:53:34,EricMGarcia,Eric Michael Garcia,"Washington, DC",Disability rights
1379175265260204032,"Today is the 44th anniversary of the beginning of the 504 sit-in – the longest civil rights, non-violent occupation… https://t.co/NTQOnnxnAZ",14,24,2021-04-05 20:53:01,civilrightsorg,The Leadership Conference,"Washington, DC",Disability rights
1378580404660211715,The ruling says the woman claimed the mask order is “pointless” and masks make breathing difficult and cause anxiet… https://t.co/W6ryZLappv,22,98,2021-04-04 05:29:15,globalnews,Globalnews.ca,,Disability rights
1378323016988422144,"Kristen Clarke, Biden’s historic nominee to lead the Civil Righrs Division at the Justice Department, brings expert… https://t.co/GTOJw2FImF",211,620,2021-04-03 12:26:29,LawyersComm,Lawyers' Committee ☎️866-OUR-VOTE,"Washington, DC",Disability rights
1378102038173732870,Disability rights are civil and human rights.,215,659,2021-04-02 21:48:24,civilrightsorg,The Leadership Conference,"Washington, DC",Disability rights
1377667361864613889,The B.C. Human Rights Tribunal has made it clear that anyone thinking of filing a complaint because they were told… https://t.co/SHtCj8aso2,78,452,2021-04-01 17:01:09,CBCNews,CBC News,Canada,Disability rights
1376545464145829889,I have a story out in @nytimes today! I spent the last few months reporting &amp; writing about the legacy of Kitty Con… https://t.co/Zba797miQI,150,382,2021-03-29 14:43:08,wendyluwrites,Wendy Lu,"New York, NY",Disability rights
1376885844745805828,I deeply appreciate @nytimes writing meaningful obituaries of leaders of the disability rights movement who have pa… https://t.co/S3yhrABtAd,46,269,2021-03-30 13:15:41,judithheumann,Judy Heumann,"Washington, DC",Disability rights
1376991402337386508,“Things that happened in my life determined the fact that I would be an activist. So many choices in my life had be… https://t.co/M2fxt88Zkc,41,215,2021-03-30 20:15:08,nytimes,The New York Times,New York City,Disability rights
1377656692427554819,The BC Human Rights Tribunal says anyone denied service for refusing to wear a mask must prove they have a disabili… https://t.co/vcDmR6WOyf,37,118,2021-04-01 16:18:45,SoniaSAslam,Sonia Aslam,,Disability rights
1377670505440894977,A decision by the British Columbia Human Rights Tribunal says anyone denied service for refusing to wear a mask mus… https://t.co/4yS0zOZH5k,32,181,2021-04-01 17:13:39,GlobalBC,Global BC,"Vancouver, BC, Canada",Disability rights
1377319890500063257,"Today at 3:00pm ET- Nominated this year by @TheAcademy, @CripCampFilm follows the birth of the disability rights mo… https://t.co/2a9ziXgp8F",16,62,2021-03-31 18:00:25,postlive,Washington Post Live,"Washington, D.C.",Disability rights
1377612465584934912,"Human rights tribunal puts anti-maskers on notice, saying complaints require proof of disability 

https://t.co/Ai6nAzvXwX",18,39,2021-04-01 13:23:01,cbcnewsbc,CBC British Columbia,"Vancouver, British Columbia",Disability rights
1376442773436502016,We are hosting an information webinar to update you on the UN Convention on the Rights of Persons with Disability (… https://t.co/Nrw6ndKxaB,17,23,2021-03-29 07:55:04,MHReform,Mental Health Reform,Ireland,Disability rights
1378737515356651524,I get that @washingtonpost is trying to show Biden's proposal for $400 billion in home-and-community-based services… https://t.co/H9I7omMtwW,61,159,2021-04-04 15:53:34,EricMGarcia,Eric Michael Garcia,"Washington, DC",Disability rights
1379175265260204032,"Today is the 44th anniversary of the beginning of the 504 sit-in – the longest civil rights, non-violent occupation… https://t.co/NTQOnnxnAZ",14,24,2021-04-05 20:53:01,civilrightsorg,The Leadership Conference,"Washington, DC",Disability rights
1378580404660211715,The ruling says the woman claimed the mask order is “pointless” and masks make breathing difficult and cause anxiet… https://t.co/W6ryZLappv,22,98,2021-04-04 05:29:15,globalnews,Globalnews.ca,,Disability rights
1378323016988422144,"Kristen Clarke, Biden’s historic nominee to lead the Civil Righrs Division at the Justice Department, brings expert… https://t.co/GTOJw2FImF",211,620,2021-04-03 12:26:29,LawyersComm,Lawyers' Committee ☎️866-OUR-VOTE,"Washington, DC",Disability rights
1378102038173732870,Disability rights are civil and human rights.,215,659,2021-04-02 21:48:24,civilrightsorg,The Leadership Conference,"Washington, DC",Disability rights
